claim_id,policy_id,claimant_id,repair_shop_id,policy_start_date,incident_date,claim_report_date,claim_type,damage_area,estimated_repair_cost,incident_city,prior_claims_12m,linked_claims_same_phone,linked_claims_same_repair_shop,claimant_narrative,adjuster_note,fraud_pattern_type,is_suspicious,days_since_policy_start,reporting_delay_days,repair_cost_band,adjuster_suspicious_keyword_hits,rule_score,rule_hits,rule_score_normalized,anomaly_prediction,anomaly_decision_score,anomaly_score_raw,anomaly_score_normalized,final_score,risk_level,review_decision
CLM-00544,POL-3658,CUST-2717,SHOP-015,2024-02-13,2025-08-03,2025-08-04,collision,rear,2743,Quebec City,0,0,2,I was driving in Quebec City when another vehicle hit the rear of my car.,Observed damage aligns with reported incident details.,normal,0,537,1,medium,0,0,[],0.0,1,0.09956318218497873,-0.09956318218497873,23.28929762133904,9.315719048535616,low,approve_or_fast_track
CLM-00360,POL-7235,CUST-1719,SHOP-025,2024-06-23,2025-07-01,2025-07-05,vandalism,rear,2464,Laval,0,0,2,My parked car was vandalized in Laval and the rear was damaged.,Observed damage aligns with reported incident details.,normal,0,373,4,low,0,0,[],0.0,1,0.1340916024514766,-0.1340916024514766,10.776106271584842,4.310442508633937,low,approve_or_fast_track
CLM-00403,POL-8898,CUST-2985,SHOP-019,2025-07-02,2025-10-31,2025-11-02,vandalism,left side,3140,Montreal,0,0,2,I found damage on the left side of my vehicle while parked in Montreal.,Claim details and visible damage are coherent.,normal,0,121,2,medium,0,0,[],0.0,1,0.16240019081416673,-0.16240019081416673,0.5169985484473263,0.20679941937893054,low,approve_or_fast_track
CLM-00253,POL-7816,CUST-8908,SHOP-026,2025-08-05,2026-02-24,2026-02-27,collision,right side,2968,Gatineau,0,0,2,Another driver struck my vehicle on the right side while I was driving in Gatineau.,Claim details and visible damage are coherent.,normal,0,203,3,medium,0,0,[],0.0,1,0.15747937082742675,-0.15747937082742675,2.3003168009628436,0.9201267203851375,low,approve_or_fast_track
CLM-00012,POL-2163,CUST-1964,SHOP-008,2024-03-10,2024-05-11,2024-05-13,collision,rear,2940,Sherbrooke,1,0,2,I was driving in Sherbrooke when another vehicle hit the rear of my car.,Claim details and visible damage are coherent.,normal,0,62,2,medium,0,0,[],0.0,1,0.14653651135892337,-0.14653651135892337,6.266038180220739,2.5064152720882955,low,approve_or_fast_track
CLM-00379,POL-7423,CUST-4004,SHOP-023,2025-11-12,2026-01-23,2026-01-25,theft,right side,5247,Montreal,1,0,2,My car was stolen in Montreal and later found with damage.,Observed damage aligns with reported incident details.,normal,0,72,2,high,0,1,"[""brief theft narrative with limited detail""]",5.263157894736842,1,0.14262609064761506,-0.14262609064761506,7.683185047670109,6.231168755910149,low,approve_or_fast_track
CLM-00231,POL-1920,CUST-9442,SHOP-026,2024-06-11,2024-09-16,2024-09-18,vandalism,right side,2055,Gatineau,0,0,2,My parked car was vandalized in Gatineau and the right side was damaged.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,97,2,low,0,0,[],0.0,1,0.14830000828704948,-0.14830000828704948,5.626942202587589,2.2507768810350357,low,approve_or_fast_track
CLM-00769,POL-5639,CUST-7956,SHOP-020,2025-02-07,2025-12-07,2025-12-07,theft,right side,10784,Sherbrooke,0,0,36,My car was stolen in Sherbrooke and later found with damage.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,303,0,very_high,0,5,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",26.31578947368421,1,0.05025760885030828,-0.05025760885030828,41.1577685500453,32.25258110422864,medium,review_with_slm
CLM-00294,POL-1089,CUST-1116,SHOP-019,2025-06-19,2025-08-18,2025-08-22,collision,right side,2341,Sherbrooke,1,0,2,I lost control briefly and damaged the right side of my vehicle in Sherbrooke.,Observed damage aligns with reported incident details.,normal,0,60,4,low,0,0,[],0.0,1,0.14060622883818447,-0.14060622883818447,8.41518834021545,3.3660753360861797,low,approve_or_fast_track
CLM-00118,POL-9938,CUST-5745,SHOP-021,2024-11-05,2025-08-09,2025-08-10,vandalism,right side,2718,Quebec City,0,0,2,My parked car was vandalized in Quebec City and the right side was damaged.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,277,1,medium,0,0,[],0.0,1,0.1495750862983043,-0.1495750862983043,5.164850539616938,2.0659402158467755,low,approve_or_fast_track
CLM-00174,POL-4232,CUST-8365,SHOP-019,2025-03-15,2025-10-30,2025-10-30,vandalism,rear,2642,Longueuil,0,0,2,My parked car was vandalized in Longueuil and the rear was damaged.,Claim details and visible damage are coherent.,normal,0,229,0,medium,0,0,[],0.0,1,0.12377380746623251,-0.12377380746623251,14.5153026194457,5.80612104777828,low,approve_or_fast_track
CLM-00685,POL-5718,CUST-1050,SHOP-004,2024-07-08,2024-07-15,2024-07-19,vandalism,right side,8161,Sherbrooke,0,0,43,My parked car was vandalized in Sherbrooke and the right side was damaged.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,7,4,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.09799991255786006,-0.09799991255786006,23.855830692484922,37.96338490857291,medium,review_with_slm
CLM-00534,POL-1378,CUST-9731,SHOP-020,2024-09-15,2026-01-22,2026-01-22,theft,front,11994,Longueuil,1,0,2,I discovered my vehicle missing in Longueuil and reported it immediately.,Observed damage aligns with reported incident details.,normal,0,494,0,very_high,0,3,"[""repair estimate above normal threshold"", ""single-area damage with unusually high repair cost""]",15.789473684210526,1,0.030844800403746042,-0.030844800403746042,48.193021968912355,28.75089299809126,low,approve_or_fast_track
CLM-00164,POL-3777,CUST-3274,SHOP-009,2024-11-04,2025-04-20,2025-04-23,collision,front,2484,Quebec City,1,0,2,I lost control briefly and damaged the front of my vehicle in Quebec City.,Observed damage aligns with reported incident details.,normal,0,167,3,low,0,0,[],0.0,1,0.15253680404412395,-0.15253680404412395,4.091516150398935,1.636606460159574,low,approve_or_fast_track
CLM-00824,POL-3984,CUST-1234,SHOP-005,2025-10-11,2025-11-18,2025-11-19,collision,right side,11712,Montreal,1,0,35,I lost control briefly and damaged the right side of my vehicle in Montreal.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,38,1,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,1,0.10592158286565695,-0.10592158286565695,20.984996301393252,30.499261678452037,medium,review_with_slm
CLM-00974,POL-1762,CUST-2182,SHOP-022,2025-02-08,2025-05-17,2025-05-18,theft,front,9706,Montreal,0,0,23,Another vehicle struck me on the front in Montreal.,Inspection found primary damage on the rear. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,98,1,very_high,1,10,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""brief theft narrative with limited detail""]",52.63157894736842,1,0.11433765343977775,-0.11433765343977775,17.93498993868714,38.75294334389591,medium,review_with_slm
CLM-00945,POL-8752,CUST-1501,SHOP-011,2025-01-14,2025-04-14,2025-04-16,collision,right side,3514,Quebec City,0,0,28,Another vehicle struck me on the right side in Quebec City.,Inspection found primary damage on the rear. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,90,2,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.10944580402026771,-0.10944580402026771,19.70780918057717,29.9883868301256,low,approve_or_fast_track
CLM-00264,POL-2890,CUST-6771,SHOP-018,2025-05-06,2026-01-04,2026-01-09,vandalism,left side,3230,Montreal,0,0,2,My parked car was vandalized in Montreal and the left side was damaged.,Observed damage aligns with reported incident details.,normal,0,243,5,medium,0,0,[],0.0,1,0.14513186631108949,-0.14513186631108949,6.775085281894376,2.7100341127577505,low,approve_or_fast_track
CLM-00911,POL-8177,CUST-9128,SHOP-003,2025-12-16,2026-03-11,2026-03-11,vandalism,left side,3726,Montreal,3,18,73,I found damage on the left side of my vehicle while parked in Montreal.,Repeated entity pattern detected across recent claims.,repeated_entity,1,85,0,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.05121991557987682,0.05121991557987682,77.93349333251751,50.12076575405963,medium,review_with_slm
CLM-00059,POL-9903,CUST-7180,SHOP-015,2024-11-25,2026-03-15,2026-03-16,vandalism,rear,4142,Quebec City,0,0,2,I found damage on the rear of my vehicle while parked in Quebec City.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,475,1,medium,0,0,[],0.0,1,0.1148338652377443,-0.1148338652377443,17.75516146318675,7.1020645852747,low,approve_or_fast_track
CLM-00449,POL-5723,CUST-1665,SHOP-003,2024-12-01,2025-09-09,2025-09-09,theft,left side,8743,Gatineau,1,0,2,I discovered my vehicle missing in Gatineau and reported it immediately.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,282,0,very_high,0,2,"[""repair estimate above normal threshold""]",10.526315789473683,1,0.10477162912203158,-0.10477162912203158,21.40174259694597,14.876486512462598,low,approve_or_fast_track
CLM-00581,POL-8596,CUST-6011,SHOP-015,2024-10-17,2025-05-27,2025-05-31,vandalism,right side,1794,Longueuil,0,0,2,I found damage on the right side of my vehicle while parked in Longueuil.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,222,4,low,0,0,[],0.0,1,0.1358017019404807,-0.1358017019404807,10.15636166792605,4.06254466717042,low,approve_or_fast_track
CLM-00631,POL-9758,CUST-2903,SHOP-001,2025-10-26,2025-10-28,2025-10-31,vandalism,left side,8796,Montreal,1,0,33,My parked car was vandalized in Montreal and the left side was damaged.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,2,3,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12204127529654946,-0.12204127529654946,15.143176886253206,34.47832338608023,medium,review_with_slm
CLM-00618,POL-2755,CUST-1084,SHOP-012,2024-07-09,2024-07-18,2024-07-19,collision,front,8274,Quebec City,0,0,16,I was driving in Quebec City when another vehicle hit the front of my car.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,1,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.11055584338881519,-0.11055584338881519,19.305527960724426,36.143263815868714,medium,review_with_slm
CLM-00448,POL-3963,CUST-6813,SHOP-013,2025-03-10,2025-07-27,2025-07-31,collision,right side,1962,Longueuil,0,0,2,I lost control briefly and damaged the right side of my vehicle in Longueuil.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,139,4,low,0,0,[],0.0,1,0.14380206795266454,-0.14380206795266454,7.257007744234937,2.902803097693975,low,approve_or_fast_track
CLM-00898,POL-2967,CUST-5948,SHOP-003,2024-09-26,2026-02-05,2026-02-06,collision,front,3751,Laval,4,21,73,I was driving in Laval when another vehicle hit the front of my car.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,497,1,medium,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.06648814321295671,0.06648814321295671,83.46673964004432,58.64985375075457,medium,review_with_slm
CLM-00424,POL-6250,CUST-6778,SHOP-029,2024-09-30,2025-07-14,2025-07-19,theft,left side,5446,Montreal,1,0,2,I discovered my vehicle missing in Montreal and reported it immediately.,Observed damage aligns with reported incident details.,normal,0,287,5,high,0,0,[],0.0,1,0.11605633040066415,-0.11605633040066415,17.31213683640222,6.924854734560888,low,approve_or_fast_track
CLM-00444,POL-3053,CUST-4438,SHOP-005,2024-03-21,2025-06-29,2025-07-04,collision,front,1877,Quebec City,1,0,2,I was driving in Quebec City when another vehicle hit the front of my car.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,465,5,low,0,0,[],0.0,1,0.056928192015525236,-0.056928192015525236,38.74033146730108,15.496132586920433,low,approve_or_fast_track
CLM-00219,POL-8855,CUST-4695,SHOP-006,2025-04-07,2025-06-13,2025-06-13,theft,front,7610,Longueuil,0,0,2,My car was stolen in Longueuil and later found with damage.,Observed damage aligns with reported incident details.,normal,0,67,0,high,0,1,"[""brief theft narrative with limited detail""]",5.263157894736842,1,0.11290807280895593,-0.11290807280895593,18.45307376196395,10.539124241627684,low,approve_or_fast_track
CLM-00571,POL-7810,CUST-9396,SHOP-004,2024-11-30,2025-06-13,2025-06-17,vandalism,rear,4358,Laval,1,0,2,I found damage on the rear of my vehicle while parked in Laval.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,195,4,medium,0,0,[],0.0,1,0.14019970007808308,-0.14019970007808308,8.56251544423772,3.425006177695088,low,approve_or_fast_track
CLM-00668,POL-5894,CUST-1166,SHOP-029,2024-07-01,2024-07-11,2024-07-14,vandalism,front,7996,Longueuil,1,0,31,I found damage on the front of my vehicle while parked in Longueuil.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,10,3,high,1,7,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",36.84210526315789,1,0.12581863604704535,-0.12581863604704535,13.774251302540124,27.614963678910783,low,approve_or_fast_track
CLM-00612,POL-9021,CUST-2565,SHOP-017,2024-12-23,2025-01-01,2025-01-06,theft,left side,8045,Montreal,0,0,25,My car was stolen in Montreal and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,5,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail""]",52.63157894736842,1,0.10109318399992484,-0.10109318399992484,22.73482089381646,40.672875725947634,medium,review_with_slm
