claim_id,policy_id,claimant_id,repair_shop_id,policy_start_date,incident_date,claim_report_date,claim_type,damage_area,estimated_repair_cost,incident_city,prior_claims_12m,linked_claims_same_phone,linked_claims_same_repair_shop,claimant_narrative,adjuster_note,fraud_pattern_type,is_suspicious,days_since_policy_start,reporting_delay_days,repair_cost_band,adjuster_suspicious_keyword_hits,rule_score,rule_hits,rule_score_normalized,anomaly_prediction,anomaly_decision_score,anomaly_score_raw,anomaly_score_normalized,final_score,risk_level,review_decision
CLM-00880,POL-5919,CUST-9013,SHOP-019,2025-07-13,2026-02-18,2026-02-19,collision,rear,1974,Sherbrooke,2,20,58,I lost control briefly and damaged the rear of my vehicle in Sherbrooke.,Repeated entity pattern detected across recent claims.,repeated_entity,1,220,1,low,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.03206656230536731,0.03206656230536731,70.99226715814994,47.34427528431261,medium,review_with_slm
CLM-00788,POL-1506,CUST-4391,SHOP-019,2025-04-17,2026-01-07,2026-01-08,vandalism,right side,13915,Laval,1,0,58,My parked car was vandalized in Laval and the right side was damaged.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,265,1,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,-1,-0.0052671128351079455,0.0052671128351079455,61.28007538392033,43.459398574620764,medium,review_with_slm
CLM-00689,POL-6888,CUST-4380,SHOP-024,2024-04-01,2024-04-09,2024-04-12,vandalism,front,9533,Sherbrooke,1,0,24,My parked car was vandalized in Sherbrooke and the front was damaged.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,3,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12363593096271569,-0.12363593096271569,14.565269431070007,34.24716040400695,medium,review_with_slm
CLM-00961,POL-2989,CUST-1054,SHOP-008,2024-03-08,2025-01-08,2025-01-09,collision,right side,2882,Montreal,1,0,29,Another vehicle struck me on the right side in Montreal.,Inspection found primary damage on the front. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,306,1,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.08492530476388277,-0.08492530476388277,28.59410333531902,33.542904492022345,medium,review_with_slm
CLM-00759,POL-4041,CUST-6201,SHOP-019,2025-10-03,2025-11-07,2025-11-08,collision,rear,10543,Longueuil,1,0,58,I was driving in Longueuil when another vehicle hit the rear of my car.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,35,1,very_high,0,5,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",26.31578947368421,1,0.05151950624456936,-0.05151950624456936,40.700453577733455,32.0696551153039,medium,review_with_slm
CLM-00761,POL-6818,CUST-6957,SHOP-012,2025-10-19,2026-01-23,2026-01-26,vandalism,rear,13292,Gatineau,1,0,16,My parked car was vandalized in Gatineau and the rear was damaged.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,96,3,very_high,1,8,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",42.10526315789473,1,0.07729409168247237,-0.07729409168247237,31.35967525495556,37.807027996719064,medium,review_with_slm
CLM-00936,POL-6743,CUST-8620,SHOP-030,2025-01-30,2026-01-29,2026-02-01,collision,left side,2953,Gatineau,1,0,12,Another vehicle struck me on the left side in Gatineau.,Inspection found primary damage on the rear. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,364,3,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.10006366773171915,-0.10006366773171915,23.10792032791488,31.348431289060684,medium,review_with_slm
CLM-00981,POL-5455,CUST-4268,SHOP-003,2025-02-15,2025-02-25,2025-02-28,vandalism,left side,14650,Quebec City,5,20,73,I was hit on the left side while driving in Quebec City.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the front, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,10,3,very_high,5,18,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""single-area damage with unusually high repair cost""]",94.73684210526315,-1,-0.10698219917369023,0.10698219917369023,98.14189323390747,96.09886255672089,high,priority_investigation
CLM-00739,POL-1806,CUST-9497,SHOP-007,2025-01-05,2025-01-07,2025-01-08,collision,right side,11313,Longueuil,0,0,31,I lost control briefly and damaged the right side of my vehicle in Longueuil.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,2,1,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.10140221717383846,-0.10140221717383846,22.622826449565707,40.62807794824733,medium,review_with_slm
CLM-00830,POL-8879,CUST-3625,SHOP-025,2024-09-05,2025-11-09,2025-11-10,vandalism,right side,11288,Gatineau,0,0,28,My parked car was vandalized in Gatineau and the right side was damaged.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,430,1,very_high,0,5,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",26.31578947368421,1,0.059102071445510496,-0.059102071445510496,37.952511779381744,30.970478395963223,medium,review_with_slm
CLM-00882,POL-6526,CUST-4240,SHOP-003,2025-05-24,2026-01-09,2026-01-10,theft,left side,6865,Laval,2,21,73,I discovered my vehicle missing in Laval and reported it immediately.,Repeated entity pattern detected across recent claims.,repeated_entity,1,230,1,high,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.044580468040846366,0.044580468040846366,75.52733988352368,49.158304374462105,medium,review_with_slm
CLM-00677,POL-8138,CUST-4708,SHOP-006,2024-03-31,2024-04-07,2024-04-12,theft,front,10109,Montreal,1,0,35,My car was stolen in Montreal and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,7,5,very_high,2,11,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",57.89473684210527,1,0.09127206880994249,-0.09127206880994249,26.294019162712285,45.254449770348074,medium,review_with_slm
CLM-00727,POL-7919,CUST-6805,SHOP-005,2025-02-15,2025-02-22,2025-02-26,collision,left side,10349,Longueuil,1,0,35,Another driver struck my vehicle on the left side while I was driving in Longueuil.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,7,4,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.11150965958538694,-0.11150965958538694,18.95986243394741,39.16289234200001,medium,review_with_slm
CLM-00801,POL-8988,CUST-1106,SHOP-011,2025-06-05,2026-03-02,2026-03-05,collision,rear,14379,Quebec City,1,1,28,I was driving in Quebec City when another vehicle hit the rear of my car.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,270,3,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,-1,-0.01393128590888959,0.01393128590888959,64.41999475245315,44.71536632203389,medium,review_with_slm
CLM-00625,POL-1854,CUST-6269,SHOP-007,2024-10-19,2024-10-21,2024-10-26,vandalism,front,8067,Laval,1,0,31,I found damage on the front of my vehicle while parked in Laval.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,2,5,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.10008953712934765,-0.10008953712934765,23.09854518940203,37.660470707339755,medium,review_with_slm
CLM-00712,POL-3076,CUST-8185,SHOP-006,2024-10-16,2024-10-26,2024-10-28,theft,rear,11054,Laval,1,0,35,I discovered my vehicle missing in Laval and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,2,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.12234547012611463,-0.12234547012611463,15.032935870864264,37.592121716766755,medium,review_with_slm
CLM-00900,POL-1399,CUST-5455,SHOP-014,2024-07-11,2025-04-07,2025-04-12,theft,front,10326,Montreal,3,18,56,I discovered my vehicle missing in Montreal and reported it immediately.,Repeated entity pattern detected across recent claims.,repeated_entity,1,270,5,very_high,0,9,"[""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",47.368421052631575,-1,-0.06707808304190066,0.06707808304190066,83.68053540328634,61.893266792893485,high,priority_investigation
CLM-00680,POL-8989,CUST-2712,SHOP-011,2024-08-01,2024-08-11,2024-08-13,theft,left side,10278,Quebec City,0,0,28,My car was stolen in Quebec City and later found with damage.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,10,2,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.12283983195628201,-0.12283983195628201,14.85377782861519,37.520458499867125,medium,review_with_slm
CLM-00777,POL-7257,CUST-9398,SHOP-024,2024-03-21,2025-03-31,2025-04-05,vandalism,left side,14501,Quebec City,0,0,24,My parked car was vandalized in Quebec City and the left side was damaged.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,375,5,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,1,0.00042989044162100587,-0.00042989044162100587,59.215466242474754,42.633554918042535,medium,review_with_slm
CLM-00909,POL-9776,CUST-1798,SHOP-003,2025-08-22,2025-10-21,2025-10-26,vandalism,right side,2212,Quebec City,2,21,73,My parked car was vandalized in Quebec City and the right side was damaged.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,60,5,low,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.0644382652313008,0.0644382652313008,82.72385840684187,58.35270125747358,medium,review_with_slm
CLM-00674,POL-4229,CUST-1813,SHOP-026,2025-05-20,2025-05-26,2025-05-27,theft,right side,11716,Montreal,1,0,32,My car was stolen in Montreal and later found with damage.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,6,1,very_high,1,11,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",57.89473684210527,1,0.10102417024440574,-0.10102417024440574,22.75983166239233,43.840774770220094,medium,review_with_slm
